price,hour,day,month
29778.0,8,4,10
30947.0,9,4,10
32334.0,10,4,10
33773.0,11,4,10
35069.0,12,4,10
36342.0,13,4,10
37729.0,14,4,10
38654.0,15,4,10
39285.0,16,4,10
39531.0,17,4,10
39025.0,18,4,10
37935.0,19,4,10
37996.0,20,4,10
36512.0,21,4,10
34551.0,22,4,10
31922.0,23,4,10
29150.0,0,5,10
25287.0,1,3,10
23964.0,2,3,10
23126.0,3,3,10
22728.0,4,3,10
22991.0,5,3,10
24683.0,6,3,10
28069.0,7,3,10
29582.0,8,3,10
30554.0,9,3,10
31599.0,10,3,10
32639.0,11,3,10
33490.0,12,3,10
34145.0,13,3,10
35078.0,14,3,10
35613.0,15,3,10
35769.0,16,3,10
35792.0,17,3,10
35557.0,18,3,10
35557.0,19,3,10
36434.0,20,3,10
35391.0,21,3,10
33329.0,22,3,10
30345.0,23,3,10
27552.0,0,4,10
23855.0,1,2,10
22768.0,2,2,10
22033.0,3,2,10
21789.0,4,2,10
22152.0,5,2,10
23908.0,6,2,10
27373.0,7,2,10
29033.0,8,2,10
29956.0,9,2,10
31025.0,10,2,10
32210.0,11,2,10
33151.0,12,2,10
34051.0,13,2,10
35162.0,14,2,10
35832.0,15,2,10
36480.0,16,2,10
37006.0,17,2,10
36901.0,18,2,10
36273.0,19,2,10
36987.0,20,2,10
35817.0,21,2,10
33496.0,22,2,10
30361.0,23,2,10
27478.0,0,3,10
22856.0,1,1,10
21876.0,2,1,10
21295.0,3,1,10
21109.0,4,1,10
21579.0,5,1,10
23328.0,6,1,10
26813.0,7,1,10
28447.0,8,1,10
29119.0,9,1,10
29886.0,10,1,10
30776.0,11,1,10
31540.0,12,1,10
32178.0,13,1,10
32851.0,14,1,10
33311.0,15,1,10
33639.0,16,1,10
33793.0,17,1,10
33778.0,18,1,10
33412.0,19,1,10
34460.0,20,1,10
33484.0,21,1,10
31351.0,22,1,10
28415.0,23,1,10
25804.0,0,2,10
21592.0,1,30,9
20797.0,2,30,9
20365.0,3,30,9
20287.0,4,30,9
20890.0,5,30,9
22762.0,6,30,9
26204.0,7,30,9
27818.0,8,30,9
28552.0,9,30,9
29236.0,10,30,9
29931.0,11,30,9
30393.0,12,30,9
30723.0,13,30,9
31114.0,14,30,9
31191.0,15,30,9
31213.0,16,30,9
31389.0,17,30,9
31418.0,18,30,9
31372.0,19,30,9
32525.0,20,30,9
31670.0,21,30,9
29638.0,22,30,9
27008.0,23,30,9
24584.0,0,1,10
21777.0,1,29,9
20759.0,2,29,9
20126.0,3,29,9
19748.0,4,29,9
19650.0,5,29,9
20000.0,6,29,9
20692.0,7,29,9
21312.0,8,29,9
22809.0,9,29,9
24174.0,10,29,9
25125.0,11,29,9
25609.0,12,29,9
25942.0,13,29,9
26044.0,14,29,9
26145.0,15,29,9
26330.0,16,29,9
26852.0,17,29,9
27373.0,18,29,9
27824.0,19,29,9
29384.0,20,29,9
28899.0,21,29,9
27176.0,22,29,9
25128.0,23,29,9
23177.0,0,30,9
22563.0,1,28,9
21523.0,2,28,9
20850.0,3,28,9
20514.0,4,28,9
20515.0,5,28,9
21007.0,6,28,9
22081.0,7,28,9
23061.0,8,28,9
24708.0,9,28,9
25948.0,10,28,9
26570.0,11,28,9
26761.0,12,28,9
26781.0,13,28,9
26670.0,14,28,9
26599.0,15,28,9
26636.0,16,28,9
26889.0,17,28,9
27125.0,18,28,9
27216.0,19,28,9
28409.0,20,28,9
27993.0,21,28,9
26795.0,22,28,9
25220.0,23,28,9
23367.0,0,29,9
22998.0,1,27,9
21989.0,2,27,9
21481.0,3,27,9
21277.0,4,27,9
21720.0,5,27,9
23410.0,6,27,9
26694.0,7,27,9
28445.0,8,27,9
29107.0,9,27,9
29680.0,10,27,9
30191.0,11,27,9
30559.0,12,27,9
30667.0,13,27,9
30837.0,14,27,9
30651.0,15,27,9
30409.0,16,27,9
30340.0,17,27,9
30055.0,18,27,9
29710.0,19,27,9
30504.0,20,27,9
29832.0,21,27,9
28400.0,22,27,9
26438.0,23,27,9
24324.0,0,28,9
22692.0,1,26,9
21685.0,2,26,9
21250.0,3,26,9
21032.0,4,26,9
21498.0,5,26,9
23319.0,6,26,9
26690.0,7,26,9
28378.0,8,26,9
28990.0,9,26,9
29498.0,10,26,9
30120.0,11,26,9
30494.0,12,26,9
30775.0,13,26,9
31182.0,14,26,9
31198.0,15,26,9
31254.0,16,26,9
31237.0,17,26,9
31153.0,18,26,9
30955.0,19,26,9
32108.0,20,26,9
31526.0,21,26,9
29705.0,22,26,9
27115.0,23,26,9
24794.0,0,27,9
22544.0,1,25,9
21554.0,2,25,9
21070.0,3,25,9
20879.0,4,25,9
21499.0,5,25,9
23335.0,6,25,9
26765.0,7,25,9
28261.0,8,25,9
28667.0,9,25,9
29086.0,10,25,9
29584.0,11,25,9
29869.0,12,25,9
30074.0,13,25,9
30382.0,14,25,9
30585.0,15,25,9
30686.0,16,25,9
30939.0,17,25,9
31057.0,18,25,9
30825.0,19,25,9
31977.0,20,25,9
31344.0,21,25,9
29364.0,22,25,9
26797.0,23,25,9
24416.0,0,26,9
22477.0,1,24,9
21512.0,2,24,9
20990.0,3,24,9
20928.0,4,24,9
21408.0,5,24,9
23249.0,6,24,9
26724.0,7,24,9
28334.0,8,24,9
28680.0,9,24,9
28859.0,10,24,9
29141.0,11,24,9
29517.0,12,24,9
29547.0,13,24,9
29876.0,14,24,9
29988.0,15,24,9
30154.0,16,24,9
30496.0,17,24,9
30757.0,18,24,9
30555.0,19,24,9
31756.0,20,24,9
31205.0,21,24,9
29265.0,22,24,9
26588.0,23,24,9
24285.0,0,25,9
21743.0,1,23,9
20869.0,2,23,9
20469.0,3,23,9
20370.0,4,23,9
20902.0,5,23,9
22732.0,6,23,9
26029.0,7,23,9
27712.0,8,23,9
28396.0,9,23,9
28933.0,10,23,9
29303.0,11,23,9
29431.0,12,23,9
29494.0,13,23,9
29633.0,14,23,9
29580.0,15,23,9
29657.0,16,23,9
29893.0,17,23,9
30100.0,18,23,9
30055.0,19,23,9
31316.0,20,23,9
30827.0,21,23,9
28917.0,22,23,9
26404.0,23,23,9
24074.0,0,24,9
24059.0,1,22,9
22709.0,2,22,9
21821.0,3,22,9
21266.0,4,22,9
21042.0,5,22,9
21219.0,6,22,9
21738.0,7,22,9
22324.0,8,22,9
23909.0,9,22,9
25299.0,10,22,9
26151.0,11,22,9
26771.0,12,22,9
27054.0,13,22,9
27085.0,14,22,9
27015.0,15,22,9
26976.0,16,22,9
27300.0,17,22,9
27665.0,18,22,9
27848.0,19,22,9
29270.0,20,22,9
29052.0,21,22,9
27372.0,22,22,9
25228.0,23,22,9
23300.0,0,23,9
23883.0,1,21,9
22660.0,2,21,9
21777.0,3,21,9
21285.0,4,21,9
21241.0,5,21,9
21693.0,6,21,9
22588.0,7,21,9
23614.0,8,21,9
25468.0,9,21,9
27028.0,10,21,9
28130.0,11,21,9
28760.0,12,21,9
29106.0,13,21,9
29195.0,14,21,9
29305.0,15,21,9
29405.0,16,21,9
29654.0,17,21,9
29849.0,18,21,9
30120.0,19,21,9
31064.0,20,21,9
30764.0,21,21,9
29662.0,22,21,9
27919.0,23,21,9
25900.0,0,22,9
23353.0,1,20,9
22257.0,2,20,9
21613.0,3,20,9
21328.0,4,20,9
21660.0,5,20,9
23388.0,6,20,9
26448.0,7,20,9
28060.0,8,20,9
29085.0,9,20,9
30142.0,10,20,9
31127.0,11,20,9
31893.0,12,20,9
32498.0,13,20,9
33101.0,14,20,9
33447.0,15,20,9
33721.0,16,20,9
33986.0,17,20,9
33687.0,18,20,9
32592.0,19,20,9
32897.0,20,20,9
32061.0,21,20,9
30427.0,22,20,9
28174.0,23,20,9
25814.0,0,21,9
22913.0,1,19,9
21861.0,2,19,9
21211.0,3,19,9
21086.0,4,19,9
21535.0,5,19,9
23332.0,6,19,9
26566.0,7,19,9
28148.0,8,19,9
28888.0,9,19,9
29481.0,10,19,9
30341.0,11,19,9
30731.0,12,19,9
31044.0,13,19,9
31464.0,14,19,9
31768.0,15,19,9
32036.0,16,19,9
32452.0,17,19,9
32409.0,18,19,9
31831.0,19,19,9
32801.0,20,19,9
32474.0,21,19,9
30444.0,22,19,9
27782.0,23,19,9
25247.0,0,20,9
22460.0,1,18,9
21585.0,2,18,9
21107.0,3,18,9
20998.0,4,18,9
21477.0,5,18,9
23325.0,6,18,9
26557.0,7,18,9
28189.0,8,18,9
28703.0,9,18,9
29066.0,10,18,9
29684.0,11,18,9
29899.0,12,18,9
30042.0,13,18,9
30297.0,14,18,9
30366.0,15,18,9
30469.0,16,18,9
30687.0,17,18,9
30773.0,18,18,9
30456.0,19,18,9
31394.0,20,18,9
31200.0,21,18,9
29395.0,22,18,9
26816.0,23,18,9
24491.0,0,19,9
23014.0,1,17,9
21982.0,2,17,9
21367.0,3,17,9
21129.0,4,17,9
21520.0,5,17,9
23242.0,6,17,9
26373.0,7,17,9
27943.0,8,17,9
28488.0,9,17,9
28861.0,10,17,9
29106.0,11,17,9
29261.0,12,17,9
29418.0,13,17,9
29635.0,14,17,9
29731.0,15,17,9
29872.0,16,17,9
30161.0,17,17,9
30277.0,18,17,9
29975.0,19,17,9
30943.0,20,17,9
30900.0,21,17,9
29118.0,22,17,9
26452.0,23,17,9
24125.0,0,18,9
22645.0,1,16,9
21744.0,2,16,9
21304.0,3,16,9
21285.0,4,16,9
21844.0,5,16,9
23714.0,6,16,9
27208.0,7,16,9
29234.0,8,16,9
30254.0,9,16,9
30949.0,10,16,9
31477.0,11,16,9
31700.0,12,16,9
31680.0,13,16,9
31692.0,14,16,9
31660.0,15,16,9
31723.0,16,16,9
31740.0,17,16,9
31724.0,18,16,9
31418.0,19,16,9
32237.0,20,16,9
31997.0,21,16,9
30027.0,22,16,9
27295.0,23,16,9
24785.0,0,17,9
21829.0,1,15,9
20834.0,2,15,9
20264.0,3,15,9
19890.0,4,15,9
19787.0,5,15,9
20067.0,6,15,9
20565.0,7,15,9
21269.0,8,15,9
22759.0,9,15,9
24049.0,10,15,9
24906.0,11,15,9
25436.0,12,15,9
25865.0,13,15,9
26147.0,14,15,9
26499.0,15,15,9
26816.0,16,15,9
27418.0,17,15,9
28112.0,18,15,9
28270.0,19,15,9
29682.0,20,15,9
29795.0,21,15,9
28313.0,22,15,9
26153.0,23,15,9
24151.0,0,16,9
23808.0,1,14,9
22495.0,2,14,9
21649.0,3,14,9
21142.0,4,14,9
21006.0,5,14,9
21414.0,6,14,9
22122.0,7,14,9
23051.0,8,14,9
24703.0,9,14,9
25928.0,10,14,9
26640.0,11,14,9
26940.0,12,14,9
26961.0,13,14,9
26913.0,14,14,9
26745.0,15,14,9
26740.0,16,14,9
26873.0,17,14,9
27093.0,18,14,9
27013.0,19,14,9
27748.0,20,14,9
27965.0,21,14,9
26852.0,22,14,9
25166.0,23,14,9
23340.0,0,15,9
29609.0,1,13,9
27973.0,2,13,9
26920.0,3,13,9
26328.0,4,13,9
26394.0,5,13,9
28029.0,6,13,9
31169.0,7,13,9
32740.0,8,13,9
33658.0,9,13,9
34425.0,10,13,9
34985.0,11,13,9
35323.0,12,13,9
35453.0,13,13,9
35769.0,14,13,9
36086.0,15,13,9
36216.0,16,13,9
36111.0,17,13,9
35384.0,18,13,9
33636.0,19,13,9
33175.0,20,13,9
32543.0,21,13,9
30801.0,22,13,9
28415.0,23,13,9
25888.0,0,14,9
34635.0,1,12,9
32471.0,2,12,9
31022.0,3,12,9
30275.0,4,12,9
30231.0,5,12,9
31915.0,6,12,9
35189.0,7,12,9
37112.0,8,12,9
38642.0,9,12,9
40613.0,10,12,9
42737.0,11,12,9
44811.0,12,12,9
46400.0,13,12,9
46721.0,14,12,9
46893.0,15,12,9
47198.0,16,12,9
46999.0,17,12,9
45893.0,18,12,9
44075.0,19,12,9
42703.0,20,12,9
41248.0,21,12,9
38698.0,22,12,9
35309.0,23,12,9
32003.0,0,13,9
33319.0,1,11,9
31379.0,2,11,9
30122.0,3,11,9
29411.0,4,11,9
29523.0,5,11,9
31324.0,6,11,9
34810.0,7,11,9
36892.0,8,11,9
38934.0,9,11,9
41504.0,10,11,9
44630.0,11,11,9
47851.0,12,11,9
50518.0,13,11,9
52455.0,14,11,9
52612.0,15,11,9
51610.0,16,11,9
51871.0,17,11,9
51763.0,18,11,9
51433.0,19,11,9
51193.0,20,11,9
49774.0,21,11,9
46349.0,22,11,9
42031.0,23,11,9
37827.0,0,12,9
26303.0,1,10,9
25147.0,2,10,9
24500.0,3,10,9
24282.0,4,10,9
24817.0,5,10,9
26883.0,6,10,9
30709.0,7,10,9
33027.0,8,10,9
34334.0,9,10,9
35847.0,10,10,9
37691.0,11,10,9
39500.0,12,10,9
41283.0,13,10,9
43432.0,14,10,9
45346.0,15,10,9
47125.0,16,10,9
48469.0,17,10,9
48931.0,18,10,9
47673.0,19,10,9
47242.0,20,10,9
46843.0,21,10,9
43948.0,22,10,9
39905.0,23,10,9
36165.0,0,11,9
24565.0,1,9,9
23180.0,2,9,9
22391.0,3,9,9
21976.0,4,9,9
22317.0,5,9,9
24063.0,6,9,9
27088.0,7,9,9
28710.0,8,9,9
29699.0,9,9,9
30747.0,10,9,9
31834.0,11,9,9
32733.0,12,9,9
33320.0,13,9,9
34023.0,14,9,9
34431.0,15,9,9
34749.0,16,9,9
35126.0,17,9,9
35108.0,18,9,9
34552.0,19,9,9
35189.0,20,9,9
35152.0,21,9,9
33396.0,22,9,9
30728.0,23,9,9
28199.0,0,10,9
24557.0,1,8,9
23372.0,2,8,9
22541.0,3,8,9
22149.0,4,8,9
22007.0,5,8,9
22241.0,6,8,9
22697.0,7,8,9
23355.0,8,8,9
25324.0,9,8,9
27574.0,10,8,9
29673.0,11,8,9
31562.0,12,8,9
33014.0,13,8,9
34016.0,14,8,9
34723.0,15,8,9
35235.0,16,8,9
35808.0,17,8,9
36067.0,18,8,9
35309.0,19,8,9
35087.0,20,8,9
34983.0,21,8,9
32590.0,22,8,9
29623.0,23,8,9
26839.0,0,9,9
23369.0,1,7,9
22285.0,2,7,9
21581.0,3,7,9
21096.0,4,7,9
20944.0,5,7,9
21393.0,6,7,9
22037.0,7,7,9
23013.0,8,7,9
24844.0,9,7,9
26437.0,10,7,9
27613.0,11,7,9
28300.0,12,7,9
28834.0,13,7,9
29308.0,14,7,9
29782.0,15,7,9
30441.0,16,7,9
30954.0,17,7,9
31214.0,18,7,9
30814.0,19,7,9
31114.0,20,7,9
31337.0,21,7,9
30136.0,22,7,9
28349.0,23,7,9
26348.0,0,8,9
25089.0,1,6,9
23700.0,2,6,9
22812.0,3,6,9
22433.0,4,6,9
22653.0,5,6,9
24143.0,6,6,9
26710.0,7,6,9
28216.0,8,6,9
29271.0,9,6,9
30256.0,10,6,9
30945.0,11,6,9
31452.0,12,6,9
31896.0,13,6,9
32405.0,14,6,9
32768.0,15,6,9
33102.0,16,6,9
33390.0,17,6,9
33173.0,18,6,9
32134.0,19,6,9
31546.0,20,6,9
31441.0,21,6,9
29780.0,22,6,9
27617.0,23,6,9
25220.0,0,7,9
26828.0,1,5,9
25359.0,2,5,9
24452.0,3,5,9
24013.0,4,5,9
24229.0,5,5,9
25804.0,6,5,9
28439.0,7,5,9
30256.0,8,5,9
32009.0,9,5,9
33695.0,10,5,9
35233.0,11,5,9
36424.0,12,5,9
37253.0,13,5,9
38017.0,14,5,9
38422.0,15,5,9
38598.0,16,5,9
38553.0,17,5,9
38159.0,18,5,9
36696.0,19,5,9
35836.0,20,5,9
35684.0,21,5,9
33333.0,22,5,9
30213.0,23,5,9
27311.0,0,6,9
27232.0,1,4,9
25527.0,2,4,9
24579.0,3,4,9
24001.0,4,4,9
24241.0,5,4,9
25886.0,6,4,9
28717.0,7,4,9
30345.0,8,4,9
31810.0,9,4,9
33147.0,10,4,9
34469.0,11,4,9
35708.0,12,4,9
36781.0,13,4,9
37974.0,14,4,9
39116.0,15,4,9
40111.0,16,4,9
40892.0,17,4,9
40993.0,18,4,9
39546.0,19,4,9
38372.0,20,4,9
38027.0,21,4,9
35744.0,22,4,9
32389.0,23,4,9
29206.0,0,5,9
30502.0,1,3,9
28828.0,2,3,9
27825.0,3,3,9
27300.0,4,3,9
27556.0,5,3,9
29300.0,6,3,9
32474.0,7,3,9
34584.0,8,3,9
36350.0,9,3,9
38125.0,10,3,9
39688.0,11,3,9
40791.0,12,3,9
41625.0,13,3,9
42589.0,14,3,9
43395.0,15,3,9
43891.0,16,3,9
44116.0,17,3,9
43679.0,18,3,9
41728.0,19,3,9
40281.0,20,3,9
39814.0,21,3,9
36995.0,22,3,9
33375.0,23,3,9
29877.0,0,4,9
31978.0,1,2,9
30108.0,2,2,9
28726.0,3,2,9
27941.0,4,2,9
27768.0,5,2,9
28191.0,6,2,9
28913.0,7,2,9
29561.0,8,2,9
31632.0,9,2,9
34345.0,10,2,9
36814.0,11,2,9
38668.0,12,2,9
39871.0,13,2,9
40626.0,14,2,9
40908.0,15,2,9
41386.0,16,2,9
42437.0,17,2,9
42974.0,18,2,9
42207.0,19,2,9
41707.0,20,2,9
41622.0,21,2,9
39469.0,22,2,9
36170.0,23,2,9
32965.0,0,3,9
32176.0,1,1,9
30381.0,2,1,9
28785.0,3,1,9
27686.0,4,1,9
27060.0,5,1,9
27005.0,6,1,9
27233.0,7,1,9
28036.0,8,1,9
30631.0,9,1,9
33444.0,10,1,9
36072.0,11,1,9
38426.0,12,1,9
40531.0,13,1,9
42168.0,14,1,9
43212.0,15,1,9
43923.0,16,1,9
44121.0,17,1,9
43693.0,18,1,9
42268.0,19,1,9
41386.0,20,1,9
41082.0,21,1,9
39430.0,22,1,9
37126.0,23,1,9
34479.0,0,2,9
30781.0,1,31,8
28920.0,2,31,8
27552.0,3,31,8
26731.0,4,31,8
26392.0,5,31,8
26671.0,6,31,8
27233.0,7,31,8
28368.0,8,31,8
31016.0,9,31,8
33950.0,10,31,8
36519.0,11,31,8
38779.0,12,31,8
40838.0,13,31,8
42288.0,14,31,8
43448.0,15,31,8
43959.0,16,31,8
44102.0,17,31,8
43255.0,18,31,8
42123.0,19,31,8
41543.0,20,31,8
41613.0,21,31,8
40150.0,22,31,8
37668.0,23,31,8
34792.0,0,1,9
29494.0,1,30,8
27727.0,2,30,8
26619.0,3,30,8
26118.0,4,30,8
26318.0,5,30,8
27953.0,6,30,8
30672.0,7,30,8
32611.0,8,30,8
34553.0,9,30,8
36449.0,10,30,8
38316.0,11,30,8
39896.0,12,30,8
41238.0,13,30,8
42631.0,14,30,8
43858.0,15,30,8
44803.0,16,30,8
45390.0,17,30,8
45215.0,18,30,8
43519.0,19,30,8
41905.0,20,30,8
41519.0,21,30,8
39539.0,22,30,8
36488.0,23,30,8
33450.0,0,31,8
29820.0,1,29,8
28181.0,2,29,8
27221.0,3,29,8
26819.0,4,29,8
27125.0,5,29,8
28952.0,6,29,8
32110.0,7,29,8
34168.0,8,29,8
35684.0,9,29,8
36978.0,10,29,8
38068.0,11,29,8
38923.0,12,29,8
39744.0,13,29,8
41030.0,14,29,8
42082.0,15,29,8
42984.0,16,29,8
43804.0,17,29,8
43779.0,18,29,8
42339.0,19,29,8
41049.0,20,29,8
41002.0,21,29,8
38818.0,22,29,8
35493.0,23,29,8
32195.0,0,30,8
32355.0,1,28,8
30387.0,2,28,8
29107.0,3,28,8
28342.0,4,28,8
28496.0,5,28,8
30113.0,6,28,8
33052.0,7,28,8
35287.0,8,28,8
36986.0,9,28,8
38683.0,10,28,8
40156.0,11,28,8
41306.0,12,28,8
41702.0,13,28,8
41673.0,14,28,8
41487.0,15,28,8
41129.0,16,28,8
41050.0,17,28,8
40894.0,18,28,8
40096.0,19,28,8
39979.0,20,28,8
40196.0,21,28,8
38407.0,22,28,8
35381.0,23,28,8
32254.0,0,29,8
30199.0,1,27,8
28537.0,2,27,8
27440.0,3,27,8
26882.0,4,27,8
27140.0,5,27,8
28891.0,6,27,8
31815.0,7,27,8
33909.0,8,27,8
36082.0,9,27,8
38416.0,10,27,8
40789.0,11,27,8
42822.0,12,27,8
44342.0,13,27,8
45901.0,14,27,8
47223.0,15,27,8
48289.0,16,27,8
49044.0,17,27,8
49059.0,18,27,8
47595.0,19,27,8
46226.0,20,27,8
45842.0,21,27,8
43082.0,22,27,8
39175.0,23,27,8
35445.0,0,28,8
25569.0,1,26,8
24253.0,2,26,8
23538.0,3,26,8
23323.0,4,26,8
23760.0,5,26,8
25524.0,6,26,8
28066.0,7,26,8
30016.0,8,26,8
31617.0,9,26,8
33110.0,10,26,8
34822.0,11,26,8
36436.0,12,26,8
38132.0,13,26,8
39698.0,14,26,8
41158.0,15,26,8
42230.0,16,26,8
42816.0,17,26,8
42958.0,18,26,8
42003.0,19,26,8
41275.0,20,26,8
41539.0,21,26,8
39410.0,22,26,8
36077.0,23,26,8
32745.0,0,27,8
25102.0,1,25,8
23634.0,2,25,8
22594.0,3,25,8
21951.0,4,25,8
21695.0,5,25,8
21781.0,6,25,8
21818.0,7,25,8
22646.0,8,25,8
24669.0,9,25,8
26632.0,10,25,8
28279.0,11,25,8
29743.0,12,25,8
30916.0,13,25,8
32006.0,14,25,8
33020.0,15,25,8
34125.0,16,25,8
35203.0,17,25,8
35711.0,18,25,8
35168.0,19,25,8
34090.0,20,25,8
34473.0,21,25,8
32813.0,22,25,8
30209.0,23,25,8
27688.0,0,26,8
26417.0,1,24,8
24830.0,2,24,8
23769.0,3,24,8
23043.0,4,24,8
22741.0,5,24,8
23032.0,6,24,8
23384.0,7,24,8
24620.0,8,24,8
26781.0,9,24,8
28759.0,10,24,8
30375.0,11,24,8
31543.0,12,24,8
32398.0,13,24,8
33049.0,14,24,8
33617.0,15,24,8
34316.0,16,24,8
34912.0,17,24,8
35152.0,18,24,8
34399.0,19,24,8
33110.0,20,24,8
33124.0,21,24,8
31684.0,22,24,8
29618.0,23,24,8
27199.0,0,25,8
30828.0,1,23,8
28949.0,2,23,8
27656.0,3,23,8
27015.0,4,23,8
27080.0,5,23,8
28480.0,6,23,8
30648.0,7,23,8
32831.0,8,23,8
34746.0,9,23,8
36260.0,10,23,8
37433.0,11,23,8
38070.0,12,23,8
38433.0,13,23,8
38738.0,14,23,8
38683.0,15,23,8
38395.0,16,23,8
38000.0,17,23,8
37395.0,18,23,8
36406.0,19,23,8
35326.0,20,23,8
35401.0,21,23,8
33890.0,22,23,8
31452.0,23,23,8
28726.0,0,24,8
32368.0,1,22,8
30432.0,2,22,8
29221.0,3,22,8
28565.0,4,22,8
28685.0,5,22,8
30209.0,6,22,8
32802.0,7,22,8
34975.0,8,22,8
37030.0,9,22,8
38848.0,10,22,8
40568.0,11,22,8
42082.0,12,22,8
43230.0,13,22,8
44095.0,14,22,8
44540.0,15,22,8
44666.0,16,22,8
44531.0,17,22,8
44607.0,18,22,8
43331.0,19,22,8
42131.0,20,22,8
42057.0,21,22,8
40130.0,22,22,8
36968.0,23,22,8
33616.0,0,23,8
30183.0,1,21,8
28186.0,2,21,8
26948.0,3,21,8
26297.0,4,21,8
26345.0,5,21,8
27763.0,6,21,8
30028.0,7,21,8
32197.0,8,21,8
34546.0,9,21,8
37091.0,10,21,8
39663.0,11,21,8
42142.0,12,21,8
43931.0,13,21,8
45619.0,14,21,8
46895.0,15,21,8
47797.0,16,21,8
48464.0,17,21,8
48235.0,18,21,8
46534.0,19,21,8
44884.0,20,21,8
44566.0,21,21,8
42311.0,22,21,8
38814.0,23,21,8
35255.0,0,22,8
26927.0,1,20,8
25451.0,2,20,8
24604.0,3,20,8
24178.0,4,20,8
24430.0,5,20,8
25890.0,6,20,8
28174.0,7,20,8
30382.0,8,20,8
32671.0,9,20,8
34787.0,10,20,8
37202.0,11,20,8
39403.0,12,20,8
41108.0,13,20,8
42813.0,14,20,8
44034.0,15,20,8
44974.0,16,20,8
45684.0,17,20,8
45816.0,18,20,8
44355.0,19,20,8
42734.0,20,20,8
42422.0,21,20,8
40183.0,22,20,8
36673.0,23,20,8
33140.0,0,21,8
24863.0,1,19,8
23598.0,2,19,8
22904.0,3,19,8
22663.0,4,19,8
23134.0,5,19,8
24678.0,6,19,8
26996.0,7,19,8
29050.0,8,19,8
30808.0,9,19,8
32358.0,10,19,8
33673.0,11,19,8
34792.0,12,19,8
35507.0,13,19,8
36050.0,14,19,8
36246.0,15,19,8
36439.0,16,19,8
36690.0,17,19,8
36709.0,18,19,8
36015.0,19,19,8
35505.0,20,19,8
36233.0,21,19,8
34888.0,22,19,8
32082.0,23,19,8
29177.0,0,20,8
25556.0,1,18,8
24111.0,2,18,8
23176.0,3,18,8
22684.0,4,18,8
22440.0,5,18,8
22621.0,6,18,8
22965.0,7,18,8
23600.0,8,18,8
25227.0,9,18,8
26846.0,10,18,8
28089.0,11,18,8
29077.0,12,18,8
29619.0,13,18,8
29905.0,14,18,8
30040.0,15,18,8
30158.0,16,18,8
30427.0,17,18,8
30689.0,18,18,8
30621.0,19,18,8
30787.0,20,18,8
31805.0,21,18,8
30897.0,22,18,8
28979.0,23,18,8
26813.0,0,19,8
25269.0,1,17,8
23787.0,2,17,8
22848.0,3,17,8
22226.0,4,17,8
22049.0,5,17,8
22364.0,6,17,8
22682.0,7,17,8
23909.0,8,17,8
25870.0,9,17,8
27852.0,10,17,8
29512.0,11,17,8
30727.0,12,17,8
31568.0,13,17,8
32208.0,14,17,8
32678.0,15,17,8
33246.0,16,17,8
33713.0,17,17,8
33845.0,18,17,8
33192.0,19,17,8
32263.0,20,17,8
32645.0,21,17,8
31699.0,22,17,8
29725.0,23,17,8
27560.0,0,18,8
25151.0,1,16,8
23733.0,2,16,8
22929.0,3,16,8
22465.0,4,16,8
22716.0,5,16,8
23958.0,6,16,8
25661.0,7,16,8
27766.0,8,16,8
29803.0,9,16,8
31400.0,10,16,8
32830.0,11,16,8
33707.0,12,16,8
34479.0,13,16,8
35225.0,14,16,8
35687.0,15,16,8
36079.0,16,16,8
36223.0,17,16,8
36115.0,18,16,8
34903.0,19,16,8
33612.0,20,16,8
33644.0,21,16,8
32412.0,22,16,8
29968.0,23,16,8
27437.0,0,17,8
24807.0,1,15,8
23497.0,2,15,8
22675.0,3,15,8
22313.0,4,15,8
22556.0,5,15,8
23908.0,6,15,8
25759.0,7,15,8
27781.0,8,15,8
29462.0,9,15,8
30830.0,10,15,8
32024.0,11,15,8
32817.0,12,15,8
33393.0,13,15,8
34112.0,14,15,8
34668.0,15,15,8
35250.0,16,15,8
35757.0,17,15,8
35967.0,18,15,8
35061.0,19,15,8
33884.0,20,15,8
33998.0,21,15,8
32699.0,22,15,8
30036.0,23,15,8
27313.0,0,16,8
29721.0,1,14,8
27552.0,2,14,8
26085.0,3,14,8
25171.0,4,14,8
24922.0,5,14,8
25862.0,6,14,8
27426.0,7,14,8
29299.0,8,14,8
30812.0,9,14,8
31846.0,10,14,8
32655.0,11,14,8
33363.0,12,14,8
33849.0,13,14,8
34327.0,14,14,8
34707.0,15,14,8
34870.0,16,14,8
35182.0,17,14,8
35180.0,18,14,8
34270.0,19,14,8
33103.0,20,14,8
33294.0,21,14,8
32241.0,22,14,8
29596.0,23,14,8
26861.0,0,15,8
31116.0,1,13,8
29342.0,2,13,8
28352.0,3,13,8
27869.0,4,13,8
28296.0,5,13,8
30036.0,6,13,8
32691.0,7,13,8
34745.0,8,13,8
36187.0,9,13,8
37151.0,10,13,8
38086.0,11,13,8
38819.0,12,13,8
39488.0,13,13,8
40515.0,14,13,8
41548.0,15,13,8
42556.0,16,13,8
43756.0,17,13,8
44021.0,18,13,8
42653.0,19,13,8
41163.0,20,13,8
41033.0,21,13,8
39105.0,22,13,8
35872.0,23,13,8
32551.0,0,14,8
29447.0,1,12,8
27872.0,2,12,8
26871.0,3,12,8
26402.0,4,12,8
26774.0,5,12,8
28381.0,6,12,8
